,match
1152,EUN1_3299758319
1153,EUN1_3299711587
1154,EUN1_3299684179
1155,EUN1_3299640646
1156,EUN1_3299588348
1157,EUN1_3299435709
1158,EUN1_3299432372
1159,EUN1_3299419736
1160,EUN1_3299379611
1161,EUN1_3299269186
1162,EUN1_3299207489
1163,EUN1_3299163778
1164,EUN1_3299132676
1165,EUN1_3299061149
1166,EUN1_3298995462
1167,EUN1_3298947242
1168,EUN1_3298786292
1169,EUN1_3298748632
1170,EUN1_3298563812
1171,EUN1_3298526401
1172,EUN1_3298472408
1173,EUN1_3298403842
1174,EUN1_3298296038
1175,EUN1_3298250265
1176,EUN1_3298190436
1177,EUN1_3298173717
1178,EUN1_3298139974
1179,EUN1_3298064410
1180,EUN1_3298016705
1181,EUN1_3297951816
1182,EUN1_3297940385
1183,EUN1_3297775281
1184,EUN1_3297752929
1185,EUN1_3297736390
1186,EUN1_3297674308
1187,EUN1_3297650683
1188,EUN1_3304531790
1189,EUN1_3304518579
1190,EUN1_3304182154
1191,EUN1_3304122939
1192,EUN1_3304094672
1193,EUN1_3304007772
1194,EUN1_3303900230
1195,EUN1_3303870231
1196,EUN1_3303834921
1197,EUN1_3303817332
1198,EUN1_3303789797
1199,EUN1_3303770264
1200,EUN1_3303744218
1201,EUN1_3303732198
1202,EUN1_3303708818
1203,EUN1_3303704906
1204,EUN1_3303551097
1205,EUN1_3303516301
1206,EUN1_3303483518
1207,EUN1_3303442731
1208,EUN1_3303410297
1209,EUN1_3303373639
1210,EUN1_3303332262
1211,EUN1_3303277580
1212,EUN1_3303223073
1213,EUN1_3303153510
1214,EUN1_3303126951
1215,EUN1_3303106111
1216,EUN1_3302617765
1217,EUN1_3302597121
1218,EUN1_3302508089
1219,EUN1_3301939800
1220,EUN1_3301896999
1221,EUN1_3301836521
1222,EUN1_3301769567
1223,EUN1_3301740650
1224,EUN1_3301714825
1225,EUN1_3301697486
1226,EUN1_3301618001
1227,EUN1_3301617208
1228,EUN1_3301590806
1229,EUN1_3301337819
1230,EUN1_3301299833
1231,EUN1_3301022787
1232,EUN1_3301004598
1233,EUN1_3300996637
1234,EUN1_3300068054
1235,EUN1_3297613807
1236,EUN1_3297587981
1237,EUN1_3297473404
1238,EUN1_3297427096
1239,EUN1_3297392771
1240,EUN1_3297359579
1241,EUN1_3297237635
1242,EUN1_3297058241
1243,EUN1_3297016809
1244,EUN1_3296983129
1245,EUN1_3296938500
1246,EUN1_3296828853
1247,EUN1_3296657344
1248,EUN1_3296625661
1249,EUN1_3296591698
1250,EUN1_3296583143
1251,EUN1_3296552028
1252,EUN1_3296515517
1253,EUN1_3296182171
1254,EUN1_3296077215
1255,EUN1_3296038050
1256,EUN1_3295951599
1257,EUN1_3295926666
1258,EUN1_3295907820
1259,EUN1_3295856903
1260,EUN1_3295850096
1261,EUN1_3295436995
1262,EUN1_3294756615
1263,EUN1_3294523245
1264,EUN1_3294408236
1265,EUN1_3294372103
1266,EUN1_3294343419
1267,EUN1_3294313536
1268,EUN1_3294302366
1269,EUN1_3294050740
1270,EUN1_3294003000
1271,EUN1_3293974136
1272,EUN1_3293827356
1273,EUN1_3293773284
1274,EUN1_3293730938
1275,EUN1_3293688677
1276,EUN1_3293650484
1277,EUN1_3293600421
1278,EUN1_3293560891
1279,EUN1_3293530578
1280,EUN1_3293502930
1281,EUN1_3293491533
1282,EUN1_3293470947
1283,EUN1_3293460746
1284,EUN1_3293454529
1285,EUN1_3293281189
1286,EUN1_3293231666
1287,EUN1_3308316899
1288,EUN1_3307916960
1289,EUN1_3307893600
1290,EUN1_3307883404
1291,EUN1_3307868168
1292,EUN1_3307842885
1293,EUN1_3307825006
1294,EUN1_3307800924
1295,EUN1_3307403492
1296,EUN1_3307379067
1297,EUN1_3307373572
1298,EUN1_3307341799
1299,EUN1_3307329321
1300,EUN1_3307313119
1301,EUN1_3307301210
1302,EUN1_3307261625
1303,EUN1_3307147060
1304,EUN1_3307111906
1305,EUN1_3307080841
1306,EUN1_3307035435
1307,EUN1_3306986007
1308,EUN1_3306609478
1309,EUN1_3306604764
1310,EUN1_3306602623
1311,EUN1_3306596973
1312,EUN1_3306217303
1313,EUN1_3306180019
1314,EUN1_3306131814
1315,EUN1_3306107413
1316,EUN1_3306082799
1317,EUN1_3305941114
1318,EUN1_3305932267
1319,EUN1_3305924507
1320,EUN1_3305918607
1321,EUN1_3305908613
1322,EUN1_3305903617
1323,EUN1_3305888682
1324,EUN1_3305870950
1325,EUN1_3305864304
1326,EUN1_3305843301
1327,EUN1_3305236624
1328,EUN1_3305215214
1329,EUN1_3305192401
1330,EUN1_3305154891
1331,EUN1_3305123260
1332,EUN1_3304420923
1333,EUN1_3304394310
1334,EUN1_3304365796
1335,EUN1_3304336263
1336,EUN1_3304293858
1337,EUN1_3304262997
1338,EUN1_3304241245
1339,EUN1_3303741792
1340,EUN1_3303730641
1341,EUN1_3303719748
1342,EUN1_3302962559
1343,EUN1_3302941032
1344,EUN1_3302930436
1345,EUN1_3302918687
1346,EUN1_3302898714
1347,EUN1_3302879905
1348,EUN1_3302858952
1349,EUN1_3302826440
1350,EUN1_3302787210
1351,EUN1_3302748310
1352,EUN1_3302260738
1353,EUN1_3302134389
1354,EUN1_3302107352
1355,EUN1_3302072225
1356,EUN1_3302033186
1357,EUN1_3301986001
1358,EUN1_3301936052
1359,EUN1_3301891550
1360,EUN1_3301859629
1361,EUN1_3301590140
1362,EUN1_3301545368
1363,EUN1_3301525977
1364,EUN1_3299528817
1365,EUN1_3299497778
1366,EUN1_3299064740
1367,EUN1_3298651666
1368,EUN1_3298580880
1369,EUN1_3298566671
1370,EUN1_3298254051
1371,EUN1_3298186511
1372,EUN1_3298135496
1373,EUN1_3297566390
1374,EUN1_3297514254
1375,EUN1_3297135126
1376,EUN1_3296497271
1377,EUN1_3296463526
1378,EUN1_3296437938
1379,EUN1_3295971667
1380,EUN1_3295762798
1381,EUN1_3295457289
1382,EUN1_3295128500
1383,EUN1_3294991317
1384,EUN1_3294960293
1385,EUN1_3294924449
1386,EUN1_3307574287
1387,EUN1_3307547116
1388,EUN1_3307522180
1389,EUN1_3307460523
1390,EUN1_3307442667
1391,EUN1_3307422615
1392,EUN1_3307399642
1393,EUN1_3307374562
1394,EUN1_3307199934
1395,EUN1_3307183356
1396,EUN1_3307158173
1397,EUN1_3307135319
1398,EUN1_3307105867
1399,EUN1_3307062825
1400,EUN1_3307039005
1401,EUN1_3306963092
1402,EUN1_3306858663
1403,EUN1_3306834321
1404,EUN1_3306802318
1405,EUN1_3306769915
1406,EUN1_3306735572
1407,EUN1_3306706512
1408,EUN1_3306453579
1409,EUN1_3306418337
1410,EUN1_3306391203
1411,EUN1_3306349407
1412,EUN1_3306311842
1413,EUN1_3306276193
1414,EUN1_3306245130
1415,EUN1_3306182606
1416,EUN1_3305826505
1417,EUN1_3305786382
1418,EUN1_3305755409
1419,EUN1_3305708612
1420,EUN1_3305648765
1421,EUN1_3305620735
1422,EUN1_3305591513
1423,EUN1_3305562556
1424,EUN1_3305534579
1425,EUN1_3305504934
1426,EUN1_3305279091
1427,EUN1_3305270436
1428,EUN1_3305264710
1429,EUN1_3305260141
1430,EUN1_3305248815
1431,EUN1_3305218642
1432,EUN1_3305110111
1433,EUN1_3305070420
1434,EUN1_3305034449
1435,EUN1_3305007107
1436,EUN1_3304962425
1437,EUN1_3304915473
1438,EUN1_3304853830
1439,EUN1_3304822475
1440,EUN1_3304798231
1441,EUN1_3304763334
1442,EUN1_3304726760
1443,EUN1_3304688925
1444,EUN1_3304642504
1445,EUN1_3304263009
1446,EUN1_3304233315
1447,EUN1_3304206177
1448,EUN1_3304169179
1449,EUN1_3304014270
1450,EUN1_3303980766
1451,EUN1_3303957469
1452,EUN1_3303926624
1453,EUN1_3303892885
1454,EUN1_3303870493
1455,EUN1_3303835982
1456,EUN1_3303807280
1457,EUN1_3303784386
1458,EUN1_3303480925
1459,EUN1_3303410970
1460,EUN1_3303378380
1461,EUN1_3302870920
1462,EUN1_3302667058
1463,EUN1_3302636000
1464,EUN1_3301942457
1465,EUN1_3301905484
1466,EUN1_3301806902
1467,EUN1_3290419469
1468,EUN1_3289596406
1469,EUN1_3289555861
1470,EUN1_3265623706
1471,EUN1_3265583322
1472,EUN1_3258216456
1473,EUN1_3245495874
1474,EUN1_3233752659
1475,EUN1_3231447732
1476,EUN1_3231422095
1477,EUN1_3231368442
1478,EUN1_3231340233
1479,EUN1_3231320861
1480,EUN1_3231292455
1481,EUN1_3230181835
1482,EUN1_3229955447
1483,EUN1_3229576183
1484,EUN1_3228234938
1485,EUN1_3312201764
1486,EUN1_3312186705
1487,EUN1_3311734507
1488,EUN1_3311696340
1489,EUN1_3311654150
1490,EUN1_3311635301
1491,EUN1_3311614990
1492,EUN1_3311602594
1493,EUN1_3311580579
1494,EUN1_3311476433
1495,EUN1_3311468550
1496,EUN1_3311276059
1497,EUN1_3311229622
1498,EUN1_3311084152
1499,EUN1_3311056452
1500,EUN1_3311010026
1501,EUN1_3310981480
1502,EUN1_3310911947
1503,EUN1_3310902160
1504,EUN1_3310878883
1505,EUN1_3310868088
1506,EUN1_3310856364
1507,EUN1_3310843570
1508,EUN1_3310840200
1509,EUN1_3310830339
1510,EUN1_3310827284
1511,EUN1_3310529817
1512,EUN1_3310440773
1513,EUN1_3310415633
1514,EUN1_3310386291
1515,EUN1_3310358072
1516,EUN1_3310330006
1517,EUN1_3309945729
1518,EUN1_3309821521
1519,EUN1_3309785197
1520,EUN1_3309719002
1521,EUN1_3309694527
1522,EUN1_3309660441
1523,EUN1_3309570258
1524,EUN1_3309521487
1525,EUN1_3309499575
1526,EUN1_3309411569
1527,EUN1_3309397858
1528,EUN1_3309394625
1529,EUN1_3309387897
1530,EUN1_3308980548
1531,EUN1_3308953168
1532,EUN1_3308909408
1533,EUN1_3308884705
1534,EUN1_3308767498
1535,EUN1_3308729665
1536,EUN1_3308605821
1537,EUN1_3308424571
1538,EUN1_3308382062
1539,EUN1_3308341756
1540,EUN1_3308315221
1541,EUN1_3308274993
1542,EUN1_3308122014
1543,EUN1_3307739212
1544,EUN1_3307707098
1545,EUN1_3307565193
1546,EUN1_3307536367
1547,EUN1_3307496859
1548,EUN1_3307483129
1549,EUN1_3307443713
1550,EUN1_3306994231
1551,EUN1_3306824859
1552,EUN1_3305780240
1553,EUN1_3305739856
1554,EUN1_3305708179
1555,EUN1_3305645231
1556,EUN1_3305604407
1557,EUN1_3305574325
1558,EUN1_3305541053
1559,EUN1_3304769376
1560,EUN1_3304608587
1561,EUN1_3304578839
1562,EUN1_3304514761
1563,EUN1_3304269586
1564,EUN1_3304252849
1565,EUN1_3304220711
1566,EUN1_3304192138
1567,EUN1_3304149063
1568,EUN1_3304073926
1569,EUN1_3304054456
1570,EUN1_3304021060
1571,EUN1_3303993148
1572,EUN1_3303746390
1573,EUN1_3303549961
1574,EUN1_3303502466
1575,EUN1_3303463511
1576,EUN1_3303427083
1577,EUN1_3303387659
1578,EUN1_3303346439
1579,EUN1_3303222848
1580,EUN1_3303186391
1581,EUN1_3303157313
1582,EUN1_3302746936
1583,EUN1_3302709320
1584,EUN1_3304497636
1585,EUN1_3304493007
1586,EUN1_3304497109
1587,EUN1_3304493410
1588,EUN1_3304488619
1589,EUN1_3304484914
1590,EUN1_3304485096
1591,EUN1_3304478422
1592,EUN1_3304243354
1593,EUN1_3302959537
1594,EUN1_3302953863
1595,EUN1_3302953169
1596,EUN1_3302253581
1597,EUN1_3302244953
1598,EUN1_3302240533
1599,EUN1_3302216279
1600,EUN1_3302161663
1601,EUN1_3302135531
1602,EUN1_3301575054
1603,EUN1_3301576105
1604,EUN1_3301531152
1605,EUN1_3301427637
1606,EUN1_3301397846
1607,EUN1_3300958757
1608,EUN1_3300957397
1609,EUN1_3300952385
1610,EUN1_3300948543
1611,EUN1_3300936547
1612,EUN1_3300921022
1613,EUN1_3300907363
1614,EUN1_3300632887
1615,EUN1_3300601711
1616,EUN1_3300551901
1617,EUN1_3300503551
1618,EUN1_3300473454
1619,EUN1_3300080602
1620,EUN1_3300034570
1621,EUN1_3299995472
1622,EUN1_3299937780
1623,EUN1_3299903315
1624,EUN1_3299820675
1625,EUN1_3299467175
1626,EUN1_3299455481
1627,EUN1_3299446785
1628,EUN1_3299430212
1629,EUN1_3299407058
1630,EUN1_3299376384
1631,EUN1_3298662316
1632,EUN1_3298654660
1633,EUN1_3298648380
1634,EUN1_3298641466
1635,EUN1_3298633013
1636,EUN1_3298632238
1637,EUN1_3298619032
1638,EUN1_3298606986
1639,EUN1_3298576089
1640,EUN1_3298553351
1641,EUN1_3298510615
1642,EUN1_3298475591
1643,EUN1_3298335664
1644,EUN1_3298296038
1645,EUN1_3298254051
1646,EUN1_3298218728
1647,EUN1_3298196314
1648,EUN1_3297899682
1649,EUN1_3297896365
1650,EUN1_3297893212
1651,EUN1_3297886542
1652,EUN1_3297780652
1653,EUN1_3297492927
1654,EUN1_3297433173
1655,EUN1_3297206092
1656,EUN1_3297200397
1657,EUN1_3297199359
1658,EUN1_3297194570
1659,EUN1_3297187504
1660,EUN1_3297184093
1661,EUN1_3297118849
1662,EUN1_3297099007
1663,EUN1_3297092127
1664,EUN1_3297044631
1665,EUN1_3297005866
1666,EUN1_3296975121
1667,EUN1_3296913727
1668,EUN1_3296803337
1669,EUN1_3296771010
1670,EUN1_3296739747
1671,EUN1_3296716664
1672,EUN1_3296694239
1673,EUN1_3296425213
1674,EUN1_3296333350
1675,EUN1_3296279845
1676,EUN1_3296231221
1677,EUN1_3296204323
1678,EUN1_3296177077
1679,EUN1_3296081654
1680,EUN1_3296045722
1681,EUN1_3295987357
1682,EUN1_3295819792
1683,EUN1_3297697967
1684,EUN1_3297452638
1685,EUN1_3297429224
1686,EUN1_3297001958
1687,EUN1_3296967186
1688,EUN1_3296312043
1689,EUN1_3296142653
1690,EUN1_3296106865
1691,EUN1_3296068892
1692,EUN1_3295560148
1693,EUN1_3294863252
1694,EUN1_3294825502
1695,EUN1_3293842472
1696,EUN1_3293728988
1697,EUN1_3293716354
1698,EUN1_3293583936
1699,EUN1_3293563564
1700,EUN1_3293541319
1701,EUN1_3293493706
1702,EUN1_3293215522
1703,EUN1_3293166042
1704,EUN1_3292364785
1705,EUN1_3292324469
1706,EUN1_3292272910
1707,EUN1_3292256090
1708,EUN1_3257158238
1709,EUN1_3257121145
1710,EUN1_3256508387
1711,EUN1_3256479144
1712,EUN1_3256315345
1713,EUN1_3256296509
1714,EUN1_3256271057
1715,EUN1_3121939483
1716,EUN1_3121174123
1717,EUN1_3119041774
1718,EUN1_3118253514
1719,EUN1_3117875687
1720,EUN1_3117840063
1721,EUN1_3115609621
1722,EUN1_3115605853
1723,EUN1_3114360806
1724,EUN1_3114320810
1725,EUN1_3114318263
1726,EUN1_3103154623
1727,EUN1_3103151027
1728,EUN1_3103006875
1729,EUN1_3102880450
1730,EUN1_3102847611
1731,EUN1_3102321063
1732,EUN1_3102297252
1733,EUN1_3102213128
1734,EUN1_3102210365
1735,EUN1_3102196501
1736,EUN1_3102099189
1737,EUN1_3102016026
1738,EUN1_3102023170
1739,EUN1_3102009814
1740,EUN1_3102028238
1741,EUN1_3101936380
1742,EUN1_3101964594
1743,EUN1_3101941575
1744,EUN1_3101950415
1745,EUN1_3101785297
1746,EUN1_3101749925
1747,EUN1_3101663448
1748,EUN1_3101309785
1749,EUN1_3101337168
1750,EUN1_3101275633
1751,EUN1_3101262120
1752,EUN1_3101240401
1753,EUN1_3101050482
1754,EUN1_3100976747
1755,EUN1_3100860982
1756,EUN1_3100827805
1757,EUN1_3100792076
1758,EUN1_3100769280
1759,EUN1_3100466618
1760,EUN1_3100444341
1761,EUN1_3100463046
1762,EUN1_3100540981
1763,EUN1_3100519857
1764,EUN1_3100458936
1765,EUN1_3100275990
1766,EUN1_3100238964
1767,EUN1_3100183987
1768,EUN1_3100188989
1769,EUN1_3099836502
1770,EUN1_3099680468
1771,EUN1_3099698111
1772,EUN1_3099463340
1773,EUN1_3099487664
1774,EUN1_3099401935
1775,EUN1_3099326602
1776,EUN1_3099253242
1777,EUN1_3099289220
1778,EUN1_3099233034
1779,EUN1_3099190280
1780,EUN1_3099146801
1781,EUN1_3099160963
1782,EUN1_3309056152
1783,EUN1_3309029278
1784,EUN1_3308591120
1785,EUN1_3308582780
1786,EUN1_3308574868
1787,EUN1_3308567634
1788,EUN1_3308558435
1789,EUN1_3308542420
1790,EUN1_3308515602
1791,EUN1_3308432554
1792,EUN1_3308402392
1793,EUN1_3307915573
1794,EUN1_3307910933
1795,EUN1_3307911293
1796,EUN1_3307899952
1797,EUN1_3307896519
1798,EUN1_3307254137
1799,EUN1_3307245687
1800,EUN1_3307237587
1801,EUN1_3307232502
1802,EUN1_3306604764
1803,EUN1_3306602381
1804,EUN1_3306594577
1805,EUN1_3306590648
1806,EUN1_3306579890
1807,EUN1_3305942299
1808,EUN1_3305936601
1809,EUN1_3305934537
1810,EUN1_3305925762
1811,EUN1_3305918258
1812,EUN1_3305279787
1813,EUN1_3305277478
1814,EUN1_3305274338
1815,EUN1_3305268619
1816,EUN1_3305264573
1817,EUN1_3305258580
1818,EUN1_3305250397
1819,EUN1_3305167096
1820,EUN1_3305122184
1821,EUN1_3305082075
1822,EUN1_3305041224
1823,EUN1_3305004727
1824,EUN1_3304370193
1825,EUN1_3304268273
1826,EUN1_3304241504
1827,EUN1_3304193783
1828,EUN1_3304159179
1829,EUN1_3304125210
1830,EUN1_3304098322
1831,EUN1_3304052700
1832,EUN1_3304015457
1833,EUN1_3288292366
1834,EUN1_3280000039
1835,EUN1_3272617837
1836,EUN1_3272591201
1837,EUN1_3272534673
1838,EUN1_3272478696
1839,EUN1_3272453814
1840,EUN1_3272432328
1841,EUN1_3272411620
1842,EUN1_3271759430
1843,EUN1_3271737944
1844,EUN1_3271716204
1845,EUN1_3271644994
1846,EUN1_3271622071
1847,EUN1_3271611107
1848,EUN1_3251714411
1849,EUN1_3251692881
1850,EUN1_3239796199
1851,EUN1_3239773921
1852,EUN1_3238657211
1853,EUN1_3237552279
1854,EUN1_3237521951
1855,EUN1_3237461034
1856,EUN1_3237404535
1857,EUN1_3237337043
1858,EUN1_3236783159
1859,EUN1_3236739148
1860,EUN1_3236686339
1861,EUN1_3236628816
1862,EUN1_3236499123
1863,EUN1_3236478607
1864,EUN1_3236466239
1865,EUN1_3236451801
1866,EUN1_3236439610
1867,EUN1_3236428256
1868,EUN1_3236411837
1869,EUN1_3235256893
1870,EUN1_3233404654
1871,EUN1_3233365182
1872,EUN1_3230729419
1873,EUN1_3230575237
1874,EUN1_3230554008
1875,EUN1_3230538984
1876,EUN1_3230159302
1877,EUN1_3228909819
1878,EUN1_3228880812
1879,EUN1_3225071622
1880,EUN1_3225040008
1881,EUN1_3312168812
1882,EUN1_3312158336
1883,EUN1_3312148896
1884,EUN1_3312139485
1885,EUN1_3312137077
1886,EUN1_3312136611
1887,EUN1_3312121536
1888,EUN1_3312114262
1889,EUN1_3312094509
1890,EUN1_3312070283
1891,EUN1_3312042186
1892,EUN1_3311995865
1893,EUN1_3311961215
1894,EUN1_3311781441
1895,EUN1_3311752202
1896,EUN1_3311465493
1897,EUN1_3311459813
1898,EUN1_3311452979
1899,EUN1_3311446906
1900,EUN1_3311444710
1901,EUN1_3311436976
1902,EUN1_3311430602
1903,EUN1_3311419894
1904,EUN1_3311408615
1905,EUN1_3311392645
1906,EUN1_3311324083
1907,EUN1_3311286514
1908,EUN1_3311167493
1909,EUN1_3311149207
1910,EUN1_3311120754
1911,EUN1_3311097640
1912,EUN1_3311069703
1913,EUN1_3310813331
1914,EUN1_3310808490
1915,EUN1_3310803006
1916,EUN1_3310801393
1917,EUN1_3310790071
1918,EUN1_3310782004
1919,EUN1_3308831343
1920,EUN1_3308806641
1921,EUN1_3308115447
1922,EUN1_3308092949
1923,EUN1_3308068808
1924,EUN1_3308056689
1925,EUN1_3307518757
1926,EUN1_3307454468
1927,EUN1_3307439753
1928,EUN1_3307070024
1929,EUN1_3307035435
1930,EUN1_3306891092
1931,EUN1_3306808288
1932,EUN1_3306796235
1933,EUN1_3306778512
1934,EUN1_3306764800
1935,EUN1_3306706512
1936,EUN1_3306681928
1937,EUN1_3306663746
1938,EUN1_3306295439
1939,EUN1_3306201861
1940,EUN1_3306184596
1941,EUN1_3306146475
1942,EUN1_3306106538
1943,EUN1_3306082291
1944,EUN1_3306058117
1945,EUN1_3306037299
1946,EUN1_3306027114
1947,EUN1_3306007786
1948,EUN1_3305987813
1949,EUN1_3305708220
1950,EUN1_3305666103
1951,EUN1_3305618816
1952,EUN1_3305588489
1953,EUN1_3305559434
1954,EUN1_3305409876
1955,EUN1_3305381297
1956,EUN1_3305360545
1957,EUN1_3305343226
1958,EUN1_3305334083
1959,EUN1_3305322264
1960,EUN1_3305311968
1961,EUN1_3305306521
1962,EUN1_3305133853
1963,EUN1_3305089692
1964,EUN1_3305064666
1965,EUN1_3305025414
1966,EUN1_3304982157
1967,EUN1_3304827612
1968,EUN1_3304796021
1969,EUN1_3304775803
1970,EUN1_3304605086
1971,EUN1_3304571982
1972,EUN1_3304541763
1973,EUN1_3304520957
1974,EUN1_3304165835
1975,EUN1_3304127523
1976,EUN1_3304088770
1977,EUN1_3304054393
1978,EUN1_3297187504
1979,EUN1_3297184093
1980,EUN1_3297129917
1981,EUN1_3297110460
1982,EUN1_3297087165
1983,EUN1_3297026857
1984,EUN1_3296986278
1985,EUN1_3296936061
1986,EUN1_3296838699
1987,EUN1_3296805595
1988,EUN1_3296784724
1989,EUN1_3296750156
1990,EUN1_3296727122
1991,EUN1_3296689749
1992,EUN1_3296630236
1993,EUN1_3296610718
1994,EUN1_3296594011
1995,EUN1_3296583129
1996,EUN1_3296564588
1997,EUN1_3296552028
1998,EUN1_3296545126
1999,EUN1_3296439178
2000,EUN1_3296422159
2001,EUN1_3296395106
2002,EUN1_3296356380
2003,EUN1_3296303323
2004,EUN1_3296249537
2005,EUN1_3296117695
2006,EUN1_3296076860
2007,EUN1_3296052318
2008,EUN1_3296028088
2009,EUN1_3295975763
2010,EUN1_3295960270
2011,EUN1_3295937863
2012,EUN1_3295920044
2013,EUN1_3295903576
2014,EUN1_3295758674
2015,EUN1_3295716002
2016,EUN1_3295667985
2017,EUN1_3295623258
2018,EUN1_3295553412
2019,EUN1_3295510429
2020,EUN1_3295457289
2021,EUN1_3295422434
2022,EUN1_3295381358
2023,EUN1_3295353305
2024,EUN1_3295312044
2025,EUN1_3295286969
2026,EUN1_3295254595
2027,EUN1_3294902928
2028,EUN1_3294848852
2029,EUN1_3294810580
2030,EUN1_3294761350
2031,EUN1_3294727158
2032,EUN1_3294663073
2033,EUN1_3294625087
2034,EUN1_3293502930
2035,EUN1_3293484721
2036,EUN1_3293400368
2037,EUN1_3293377219
2038,EUN1_3293342506
2039,EUN1_3293315977
2040,EUN1_3293258338
2041,EUN1_3293241078
2042,EUN1_3293183876
2043,EUN1_3293135753
2044,EUN1_3292646881
2045,EUN1_3292619302
2046,EUN1_3292591355
2047,EUN1_3292557105
2048,EUN1_3292503854
2049,EUN1_3292482145
2050,EUN1_3292417872
2051,EUN1_3292383770
2052,EUN1_3292189301
2053,EUN1_3292170604
2054,EUN1_3292149243
2055,EUN1_3292128914
2056,EUN1_3292120194
2057,EUN1_3292098601
2058,EUN1_3292087949
2059,EUN1_3291952708
2060,EUN1_3291924904
2061,EUN1_3291898953
2062,EUN1_3291880098
2063,EUN1_3291845319
2064,EUN1_3291806176
2065,EUN1_3291497686
2066,EUN1_3290928809
2067,EUN1_3290714018
2068,EUN1_3290679875
2069,EUN1_3290503000
2070,EUN1_3290487556
2071,EUN1_3290103642
2072,EUN1_3288463325
2073,EUN1_3288211806
2074,EUN1_3288101383
2075,EUN1_3287929516
2076,EUN1_3287910598
2077,EUN1_3287872570
2078,EUN1_3287853597
2079,EUN1_3298553351
2080,EUN1_3298518416
2081,EUN1_3298403842
2082,EUN1_3298296038
2083,EUN1_3298254727
2084,EUN1_3298210020
2085,EUN1_3298150969
2086,EUN1_3298136361
2087,EUN1_3298103058
2088,EUN1_3297897003
2089,EUN1_3297897514
2090,EUN1_3297893212
2091,EUN1_3297878922
2092,EUN1_3297872257
2093,EUN1_3297428417
2094,EUN1_3297402198
2095,EUN1_3296639886
2096,EUN1_3292435928
2097,EUN1_3291449644
2098,EUN1_3291444891
2099,EUN1_3291433878
2100,EUN1_3291430759
2101,EUN1_3291421942
2102,EUN1_3291425379
2103,EUN1_3291414848
2104,EUN1_3291418428
2105,EUN1_3291406750
2106,EUN1_3291407391
2107,EUN1_3290187308
2108,EUN1_3290153420
2109,EUN1_3289672837
2110,EUN1_3289667048
2111,EUN1_3289655174
2112,EUN1_3289602945
2113,EUN1_3289565068
2114,EUN1_3289536440
2115,EUN1_3289509529
2116,EUN1_3289382546
2117,EUN1_3289359634
2118,EUN1_3289022496
2119,EUN1_3289022179
2120,EUN1_3289015725
2121,EUN1_3288829832
2122,EUN1_3288542981
2123,EUN1_3287702909
2124,EUN1_3287704300
2125,EUN1_3287697682
2126,EUN1_3287691026
2127,EUN1_3287690122
2128,EUN1_3287657961
2129,EUN1_3287652347
2130,EUN1_3287093037
2131,EUN1_3287090665
2132,EUN1_3287084299
2133,EUN1_3287060691
2134,EUN1_3287045694
2135,EUN1_3287027010
2136,EUN1_3287008745
2137,EUN1_3286767947
2138,EUN1_3286745510
2139,EUN1_3286724286
2140,EUN1_3286230889
2141,EUN1_3286198780
2142,EUN1_3286146118
2143,EUN1_3286117110
2144,EUN1_3286091294
2145,EUN1_3286076292
2146,EUN1_3285890230
2147,EUN1_3285880015
2148,EUN1_3285875469
2149,EUN1_3285860550
2150,EUN1_3285830445
2151,EUN1_3285809937
2152,EUN1_3285652593
2153,EUN1_3285640356
2154,EUN1_3285619924
2155,EUN1_3284789207
2156,EUN1_3284781929
2157,EUN1_3284783076
2158,EUN1_3284776787
2159,EUN1_3284770901
2160,EUN1_3284769256
2161,EUN1_3284767131
2162,EUN1_3284754000
2163,EUN1_3284745237
2164,EUN1_3284692883
2165,EUN1_3284674115
2166,EUN1_3284655073
2167,EUN1_3284616866
2168,EUN1_3283436785
2169,EUN1_3283431091
2170,EUN1_3283416323
2171,EUN1_3283402588
2172,EUN1_3282792114
2173,EUN1_3282782003
2174,EUN1_3282778550
2175,EUN1_3282771525
2176,EUN1_3282761389
2177,EUN1_3282679262
2178,EUN1_3302208882
2179,EUN1_3302195672
2180,EUN1_3301881890
2181,EUN1_3301852057
2182,EUN1_3301502719
2183,EUN1_3301479181
2184,EUN1_3301427637
2185,EUN1_3301330527
2186,EUN1_3300756853
2187,EUN1_3300670078
2188,EUN1_3300625205
2189,EUN1_3300206529
2190,EUN1_3300187271
2191,EUN1_3300143173
2192,EUN1_3300101245
2193,EUN1_3299941237
2194,EUN1_3299877472
2195,EUN1_3299867518
